"","word","sum","wordnum"
"244","驗",28,1
"245","一下",39,2
"246","一個",15,2
"247","上的",15,2
"248","大大",22,2
"249","大的",16,2
"250","大概",11,2
"251","大學",22,2
"252","小弟",37,2
"253","已經",11,2
"254","不好",11,2
"255","不知",17,2
"256","不會",16,2
"257","中山",21,2
"258","中央",18,2
"259","中興",11,2
"260","什麼",18,2
"261","今年",22,2
"262","方面",11,2
"263","比較",28,2
"264","去補",10,2
"265","古題",13,2
"266","可能",11,2
"267","台大",38,2
"268","未來",11,2
"269","目前",32,2
"270","交大",14,2
"271","回答",14,2
"272","因為",36,2
"273","好像",19,2
"274","成大",12,2
"275","成績",11,2
"276","有人",14,2
"277","有沒",18,2
"278","有幸",10,2
"279","有推",14,2
"280","有點",11,2
"281","老師",59,2
"282","考上",10,2
"283","考古",15,2
"284","考生",10,2
"285","考試",42,2
"286","位大",16,2
"287","希望",29,2
"288","我是",12,2
"289","找教",15,2
"290","沒有",44,2
"291","究所",34,2
"292","所的",19,2
"293","朋友",12,2
"294","版友",12,2
"295","的人",11,2
"296","的考",12,2
"297","的研",10,2
"298","的時",12,2
"299","的教",15,2
"300","的話",18,2
"301","的學",15,2
"302","知道",34,2
"303","長姐",10,2
"304","前輩",17,2
"305","建議",15,2
"306","很多",10,2
"307","怎麼",12,2
"308","是有",11,2
"309","是否",15,2
"310","相關",18,2
"311","看到",13,2
"312","研究",50,2
"313","研所",20,2
"314","科目",13,2
"315","科系",12,2
"316","英文",15,2
"317","家好",18,2
"318","時間",20,2
"319","班的",10,2
"320","真的",15,2
"321","問一",13,2
"322","問各",16,2
"323","問題",29,2
"324","專題",14,2
"325","推甄",25,2
"326","推薦",39,2
"327","教授",78,2
"328","清大",13,2
"329","現在",17,2
"330","畢業",27,2
"331","第一",12,2
"332","統計",24,2
"333","習班",10,2
"334","設計",13,2
"335","這樣",12,2
"336","都有",12,2
"337","都是",10,2
"338","麻煩",14,2
"339","備上",14,2
"340","備取",15,2
"341","最近",13,2
"342","發現",10,2
"343","順利",11,2
"344","想要",10,2
"345","想問",15,2
"346","想請",35,2
"347","感謝",23,2
"348","會計",10,2
"349","準備",20,2
"350","經研",10,2
"351","經濟",18,2
"352","補習",16,2
"353","試的",13,2
"354","資工",26,2
"355","資料",10,2
"356","電子",15,2
"357","電機",13,2
"358","實驗",21,2
"359","碩士",11,2
"360","領域",12,2
"361","課程",22,2
"362","請益",107,2
"363","請問",64,2
"364","請教",12,2
"365","學長",16,2
"366","學校",32,2
"367","機械",10,2
"368","機會",10,2
"369","興趣",10,2
"370","選擇",21,2
"371","薦的",17,2
"372","謝大",26,2
"373","謝各",10,2
"374","謝謝",56,2
"375","還有",16,2
"376","還是",39,2
"377","題目",16,2
"378","覺得",12,2
"379","驗室",18,2
"380","大家好",18,3
"381","不知道",15,3
"382","去補習",10,3
"383","各位大",16,3
"384","有沒有",18,3
"385","有推薦",13,3
"386","考古題",13,3
"387","位大大",15,3
"388","找教授",15,3
"389","的教授",14,3
"390","研究所",34,3
"391","問一下",13,3
"392","問各位",16,3
"393","推薦的",16,3
"394","想請問",26,3
"395","補習班",10,3
"396","實驗室",18,3
"397","請問各",14,3
"398","學長姐",10,3
"399","謝大家",25,3
"400","謝各位",10,3
"401","謝謝大",20,3
"402","各位大大",15,4
"403","請問各位",14,4
"404","謝謝大家",20,4
