"","word","sum","wordnum"
"178","算",11,1
"179","網",21,1
"180","與",11,1
"181","說",44,1
"182","領",16,1
"183","麼",29,1
"184","數",18,1
"185","樣",15,1
"186","確",14,1
"187","請",207,1
"188","論",16,1
"189","趣",26,1
"190","學",120,1
"191","導",11,1
"192","擇",31,1
"193","機",90,1
"194","興",41,1
"195","豫",11,1
"196","選",37,1
"197","幫",20,1
"198","應",30,1
"199","績",11,1
"200","薦",39,1
"201","謝",137,1
"202","還",63,1
"203","雖",10,1
"204","點",34,1
"205","醫",15,1
"206","題",31,1
"207","關",19,1
"208","願",10,1
"209","覺",26,1
"210","議",17,1
"211","歡",14,1
"212","聽",16,1
"213","讀",17,1
"214","驗",29,1
"215","一下",24,2
"216","一個",10,2
"217","乙組",10,2
"218","上的",12,2
"219","也是",12,2
"220","大大",30,2
"221","大工",13,2
"222","大生",11,2
"223","大的",14,2
"224","大概",15,2
"225","大電",23,2
"226","大學",13,2
"227","小弟",56,2
"228","工科",13,2
"229","不好",10,2
"230","不知",19,2
"231","不會",10,2
"232","不過",17,2
"233","中山",26,2
"234","中央",38,2
"235","中正",18,2
"236","中興",11,2
"237","什麼",16,2
"238","今年",33,2
"239","內信",13,2
"240","方面",10,2
"241","比較",50,2
"242","去年",12,2
"243","可能",23,2
"244","台大",62,2
"245","台科",32,2
"246","四大",11,2
"247","正取",28,2
"248","目前",49,2
"249","交大",17,2
"250","因為",18,2
"251","好像",13,2
"252","成大",38,2
"253","成績",10,2
"254","有人",18,2
"255","有什",10,2
"256","有沒",27,2
"257","有幸",13,2
"258","有推",13,2
"259","有機",28,2
"260","有興",22,2
"261","有點",13,2
"262","老師",61,2
"263","位大",22,2
"264","位教",14,2
"265","希望",35,2
"266","找教",29,2
"267","材料",15,2
"268","沒有",50,2
"269","究所",10,2
"270","往年",11,2
"271","放棄",13,2
"272","放榜",13,2
"273","朋友",21,2
"274","板上",13,2
"275","版上",15,2
"276","的老",14,2
"277","的教",28,2
"278","的話",10,2
"279","的學",21,2
"280","知道",36,2
"281","長姐",22,2
"282","前有",14,2
"283","建議",15,2
"284","很好",12,2
"285","是否",18,2
"286","研究",21,2
"287","家好",10,2
"288","真的",12,2
"289","站內",14,2
"290","問一",12,2
"291","問各",12,2
"292","問有",15,2
"293","問題",11,2
"294","授的",10,2
"295","推薦",39,2
"296","教授",154,2
"297","望能",10,2
"298","清大",35,2
"299","現在",22,2
"300","畢業",27,2
"301","第一",14,2
"302","組備",17,2
"303","這兩",15,2
"304","這個",13,2
"305","這樣",12,2
"306","備上",18,2
"307","備到",12,2
"308","備取",86,2
"309","報到",12,2
"310","幾位",13,2
"311","猶豫",11,2
"312","想問",16,2
"313","想請",48,2
"314","意見",15,2
"315","感謝",21,2
"316","會備",15,2
"317","準時",10,2
"318","詢問",10,2
"319","資工",38,2
"320","資訊",14,2
"321","較好",13,2
"322","電子",16,2
"323","電機",24,2
"324","實驗",23,2
"325","領域",16,2
"326","請益",106,2
"327","請問",64,2
"328","請教",12,2
"329","趣的",14,2
"330","學長",28,2
"331","學校",24,2
"332","機械",15,2
"333","機會",32,2
"334","興趣",26,2
"335","選擇",26,2
"336","應該",15,2
"337","薦的",18,2
"338","謝大",14,2
"339","謝各",11,2
"340","謝謝",57,2
"341","還有",12,2
"342","還是",25,2
"343","雖然",10,2
"344","覺得",16,2
"345","驗室",23,2
"346","大工科",12,3
"347","大家好",10,3
"348","不知道",17,3
"349","比較好",10,3
"350","目前有",13,3
"351","各位大",21,3
"352","有什麼",10,3
"353","有沒有",26,3
"354","有推薦",13,3
"355","有機會",27,3
"356","有興趣",22,3
"357","位大大",17,3
"358","位教授",14,3
"359","希望能",10,3
"360","找教授",29,3
"361","的老師",14,3
"362","的教授",28,3
"363","的學校",11,3
"364","研究所",10,3
"365","站內信",13,3
"366","問一下",12,3
"367","問各位",12,3
"368","推薦的",18,3
"369","教授的",10,3
"370","組備取",11,3
"371","想請問",36,3
"372","想請教",10,3
"373","實驗室",23,3
"374","請問各",10,3
"375","請問有",10,3
"376","學長姐",22,3
"377","興趣的",14,3
"378","謝大家",14,3
"379","謝各位",11,3
"380","謝謝大",11,3
"381","各位大大",16,4
"382","有推薦的",10,4
"383","有興趣的",13,4
"384","請問各位",10,4
"385","謝謝大家",11,4
