"","word","sum","wordnum"
"266","臺",37,1
"267","與",173,1
"268","語",11,1
"269","說",91,1
"270","遞",22,1
"271","際",31,1
"272","需",14,1
"273","領",57,1
"274","麼",22,1
"275","審",18,1
"276","影",14,1
"277","德",11,1
"278","播",17,1
"279","數",39,1
"280","樓",12,1
"281","熱",10,1
"282","獎",43,1
"283","線",18,1
"284","課",36,1
"285","請",52,1
"286","論",23,1
"287","趣",22,1
"288","學",643,1
"289","導",18,1
"290","戰",11,1
"291","擇",16,1
"292","擔",12,1
"293","整",12,1
"294","機",73,1
"295","歷",16,1
"296","積",11,1
"297","興",27,1
"298","辦",23,1
"299","選",22,1
"300","錄",11,1
"301","險",20,1
"302","餐",12,1
"303","館",17,1
"304","優",18,1
"305","應",21,1
"306","獲",14,1
"307","績",15,1
"308","聯",21,1
"309","臨",11,1
"310","舉",12,1
"311","薦",10,1
"312","講",23,1
"313","謝",10,1
"314","賽",12,1
"315","還",22,1
"316","點",56,1
"317","簡",68,1
"318","職",11,1
"319","醫",51,1
"320","題",32,1
"321","額",11,1
"322","繳",15,1
"323","藝",26,1
"324","證",20,1
"325","關",45,1
"326","競",15,1
"327","續",12,1
"328","囉",10,1
"329","歡",51,1
"330","讀",12,1
"331","變",14,1
"332","驗",47,1
"333","體",18,1
"334","讓",16,1
"335","灣",51,1
"336","∞∞",66,2
"337","一個",15,2
"338","了解",16,2
"339","人數",11,2
"340","入學",20,2
"341","上的",10,2
"342","上榜",11,2
"343","下午",18,2
"344","士班",61,2
"345","大科",12,2
"346","大國",14,2
"347","大電",12,2
"348","大碩",15,2
"349","大學",225,2
"350","工程",32,2
"351","已經",10,2
"352","中山",15,2
"353","中央",20,2
"354","中正",15,2
"355","中國",10,2
"356","什麼",18,2
"357","今年",13,2
"358","介紹",15,2
"359","公共",12,2
"360","公告",11,2
"361","分享",25,2
"362","方向",17,2
"363","日期",34,2
"364","出來",10,2
"365","北大",17,2
"366","台大",33,2
"367","台北",26,2
"368","台灣",29,2
"369","未來",19,2
"370","本所",13,2
"371","本校",15,2
"372","正大",10,2
"373","生物",12,2
"374","生說",30,2
"375","立中",10,2
"376","立台",13,2
"377","交大",27,2
"378","交通",15,2
"379","合作",15,2
"380","同學",69,2
"381","名日",19,2
"382","名單",13,2
"383","名網",15,2
"384","地點",16,2
"385","年度",27,2
"386","成績",13,2
"387","有興",20,2
"388","次遞",18,2
"389","老師",35,2
"390","考生",11,2
"391","考試",38,2
"392","助理",11,2
"393","助學",10,2
"394","我們",26,2
"395","技大",11,2
"396","技術",17,2
"397","更多",14,2
"398","材料",17,2
"399","究所",58,2
"400","系所",23,2
"401","系統",17,2
"402","所招",16,2
"403","所的",17,2
"404","招生",76,2
"405","招說",29,2
"406","明會",47,2
"407","治大",11,2
"408","法律",26,2
"409","法學",12,2
"410","的同",45,2
"411","的研",23,2
"412","的學",19,2
"413","知道",10,2
"414","社會",15,2
"415","保險",14,2
"416","指導",10,2
"417","政大",40,2
"418","政治",23,2
"419","活動",20,2
"420","相關",31,2
"421","研究",147,2
"422","研所",12,2
"423","科技",49,2
"424","科管",10,2
"425","科學",15,2
"426","美國",12,2
"427","面試",15,2
"428","師大",14,2
"429","師資",16,2
"430","恭喜",17,2
"431","時間",45,2
"432","校園",11,2
"433","特色",12,2
"434","班甄",34,2
"435","粉專",13,2
"436","能力",15,2
"437","訊工",18,2
"438","高雄",10,2
"439","參加",24,2
"440","參考",13,2
"441","參與",12,2
"442","問題",14,2
"443","國立",59,2
"444","國貿",14,2
"445","國際",27,2
"446","域的",11,2
"447","情報",102,2
"448","排名",18,2
"449","控制",10,2
"450","推甄",18,2
"451","推薦",10,2
"452","教育",13,2
"453","教室",14,2
"454","教授",45,2
"455","清大",27,2
"456","清華",17,2
"457","產業",12,2
"458","畢業",29,2
"459","通大",11,2
"460","通訊",45,2
"461","連結",11,2
"462","備取",21,2
"463","創意",10,2
"464","創新",19,2
"465","博士",45,2
"466","報名",129,2
"467","報考",22,2
"468","報到",11,2
"469","就業",15,2
"470","提供",10,2
"471","程學",14,2
"472","華大",17,2
"473","進行",11,2
"474","開始",21,2
"475","傳播",13,2
"476","準備",14,2
"477","經驗",10,2
"478","試入",12,2
"479","試日",12,2
"480","試招",10,2
"481","試報",10,2
"482","試簡",28,2
"483","資工",18,2
"484","資料",21,2
"485","資訊",44,2
"486","資源",12,2
"487","跨領",14,2
"488","路報",18,2
"489","電子",19,2
"490","電機",15,2
"491","實習",10,2
"492","實驗",34,2
"493","甄試",75,2
"494","碩士",65,2
"495","碩班",11,2
"496","碩博",20,2
"497","管所",17,2
"498","管理",23,2
"499","網址",21,2
"500","網頁",12,2
"501","網站",10,2
"502","網路",34,2
"503","臺大",12,2
"504","臺灣",21,2
"505","說明",54,2
"506","說會",29,2
"507","遞補",22,2
"508","領域",53,2
"509","審查",13,2
"510","數位",11,2
"511","獎學",20,2
"512","課程",26,2
"513","請參",11,2
"514","趣的",12,2
"515","學大",10,2
"516","學生",32,2
"517","學年",26,2
"518","學位",12,2
"519","學系",19,2
"520","學法",11,2
"521","學金",29,2
"522","學長",11,2
"523","學研",16,2
"524","學們",10,2
"525","學校",10,2
"526","學院",23,2
"527","學排",13,2
"528","學習",15,2
"529","學博",17,2
"530","學程",22,2
"531","學碩",26,2
"532","機械",15,2
"533","機會",18,2
"534","興趣",22,2
"535","選擇",11,2
"536","獲得",10,2
"537","舉辦",10,2
"538","講座",12,2
"539","簡章",58,2
"540","醫學",24,2
"541","藝術",24,2
"542","證明",12,2
"543","歡迎",50,2
"544","驗室",35,2
"545","灣大",15,2
"546","∞∞∞",62,3
"547","士班甄",32,3
"548","大學法",11,3
"549","大學排",13,3
"550","大學碩",26,3
"551","工程學",14,3
"552","北大學",12,3
"553","台北大",14,3
"554","台灣大",10,3
"555","生說明",30,3
"556","交通大",11,3
"557","同學們",10,3
"558","名日期",19,3
"559","名網址",12,3
"560","有興趣",20,3
"561","次遞補",18,3
"562","技大學",11,3
"563","所招生",11,3
"564","招生說",30,3
"565","招說會",29,3
"566","治大學",11,3
"567","的同學",44,3
"568","的研究",23,3
"569","政治大",11,3
"570","研究所",58,3
"571","科技大",11,3
"572","班甄試",34,3
"573","訊工程",18,3
"574","國立中",10,3
"575","國立台",13,3
"576","清華大",15,3
"577","通大學",11,3
"578","通訊工",15,3
"579","博士班",14,3
"580","報名日",19,3
"581","報名網",15,3
"582","華大學",17,3
"583","試入學",12,3
"584","試日期",12,3
"585","試招生",10,3
"586","試報名",10,3
"587","試簡章",28,3
"588","跨領域",14,3
"589","路報名",18,3
"590","實驗室",34,3
"591","甄試簡",28,3
"592","碩士班",46,3
"593","碩博士",14,3
"594","網路報",18,3
"595","說明會",47,3
"596","獎學金",20,3
"597","學年度",21,3
"598","學研究",16,3
"599","學排名",10,3
"600","學博士",16,3
"601","學碩士",18,3
"602","興趣的",12,3
"603","醫學研",11,3
"604","灣大學",14,3
"605","∞∞∞∞",58,4
"606","士班甄試",32,4
"607","大學排名",10,4
"608","大學碩士",18,4
"609","台北大學",12,4
"610","生說明會",30,4
"611","交通大學",11,4
"612","有興趣的",12,4
"613","所招生說",11,4
"614","招生說明",30,4
"615","政治大學",11,4
"616","科技大學",11,4
"617","班甄試簡",20,4
"618","清華大學",15,4
"619","通訊工程",15,4
"620","報名日期",19,4
"621","報名網址",12,4
"622","甄試簡章",28,4
"623","碩士班甄",25,4
"624","網路報名",18,4
"625","學研究所",15,4
"626","學碩士班",17,4
"627","醫學研究",11,4
"628","∞∞∞∞∞",54,5
"629","士班甄試簡",20,5
"630","大學碩士班",17,5
"631","所招生說明",11,5
"632","招生說明會",30,5
"633","班甄試簡章",20,5
"634","碩士班甄試",25,5
"635","學碩士班甄",15,5
"636","醫學研究所",11,5
"637","∞∞∞∞∞∞",50,6
"638","士班甄試簡章",20,6
"639","大學碩士班甄",15,6
"640","所招生說明會",11,6
"641","碩士班甄試簡",15,6
"642","學碩士班甄試",15,6
"643","∞∞∞∞∞∞∞",46,7
"644","大學碩士班甄試",15,7
"645","碩士班甄試簡章",15,7
"646","學碩士班甄試簡",14,7
"647","∞∞∞∞∞∞∞∞",42,8
"648","大學碩士班甄試簡",14,8
"649","學碩士班甄試簡章",14,8
"650","∞∞∞∞∞∞∞∞∞",39,9
"651","大學碩士班甄試簡章",14,9
"652","∞∞∞∞∞∞∞∞∞∞",36,10
"653","∞∞∞∞∞∞∞∞∞∞∞",33,11
"654","∞∞∞∞∞∞∞∞∞∞∞∞",30,12
"655","∞∞∞∞∞∞∞∞∞∞∞∞∞",27,13
"656","∞∞∞∞∞∞∞∞∞∞∞∞∞∞",24,14
"657","∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞",21,15
"658","∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞",18,16
"659","∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞",15,17
"660","∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞",12,18
