"","word","sum","wordnum"
"148","師",101,1
"149","料",41,1
"150","時",57,1
"151","書",38,1
"152","校",80,1
"153","氣",10,1
"154","班",53,1
"155","益",127,1
"156","真",27,1
"157","訊",35,1
"158","討",10,1
"159","財",19,1
"160","院",14,1
"161","高",24,1
"162","假",15,1
"163","做",42,1
"164","動",18,1
"165","務",13,1
"166","參",20,1
"167","唸",12,1
"168","問",170,1
"169","國",30,1
"170","域",17,1
"171","夠",10,1
"172","專",42,1
"173","常",26,1
"174","強",10,1
"175","從",19,1
"176","情",25,1
"177","授",101,1
"178","排",44,1
"179","接",29,1
"180","控",10,1
"181","推",131,1
"182","教",153,1
"183","械",15,1
"184","棄",10,1
"185","清",26,1
"186","率",10,1
"187","現",55,1
"188","理",38,1
"189","產",10,1
"190","畢",62,1
"191","章",10,1
"192","組",73,1
"193","統",41,1
"194","習",56,1
"195","設",13,1
"196","這",118,1
"197","通",31,1
"198","部",33,1
"199","陳",16,1
"200","麻",12,1
"201","備",120,1
"202","剩",10,1
"203","單",16,1
"204","報",39,1
"205","場",10,1
"206","幾",43,1
"207","提",18,1
"208","景",12,1
"209","暑",13,1
"210","期",32,1
"211","無",22,1
"212","然",35,1
"213","發",37,1
"214","程",52,1
"215","結",17,1
"216","給",22,1
"217","評",15,1
"218","進",34,1
"219","量",15,1
"220","開",32,1
"221","間",40,1
"222","順",15,1
"223","嗎",62,1
"224","想",196,1
"225","意",28,1
"226","感",55,1
"227","新",18,1
"228","會",166,1
"229","業",99,1
"230","概",32,1
"231","準",38,1
"232","煩",20,1
"233","當",28,1
"234","經",68,1
"235","補",35,1
"236","裡",19,1
"237","解",32,1
"238","詢",11,1
"239","試",74,1
"240","話",30,1
"241","該",55,1
"242","資",113,1
"243","路",18,1
"244","較",65,1
"245","過",112,1
"246","道",62,1
"247","電",71,1
"248","團",10,1
"249","實",81,1
"250","對",52,1
"251","榜",12,1
"252","滿",20,1
"253","甄",72,1
"254","碩",45,1
"255","算",41,1
"256","精",13,1
"257","網",21,1
"258","與",29,1
"259","認",16,1
"260","語",14,1
"261","說",59,1
"262","需",19,1
"263","領",19,1
"264","麼",57,1
"265","價",11,1
"266","審",13,1
"267","寫",20,1
"268","慮",22,1
"269","數",31,1
"270","標",15,1
"271","樣",36,1
"272","複",10,1
"273","課",53,1
"274","請",222,1
"275","論",34,1
"276","趣",22,1
"277","輩",31,1
"278","適",12,1
"279","學",316,1
"280","導",16,1
"281","擇",20,1
"282","擔",11,1
"283","機",96,1
"284","興",31,1
"285","辦",14,1
"286","選",35,1
"287","頭",14,1
"288","幫",34,1
"289","應",49,1
"290","環",19,1
"291","總",11,1
"292","績",22,1
"293","薦",27,1
"294","薪",14,1
"295","講",10,1
"296","謝",166,1
"297","還",94,1
"298","雖",14,1
"299","點",55,1
"300","職",33,1
"301","轉",18,1
"302","醫",25,1
"303","題",65,1
"304","額",10,1
"305","證",17,1
"306","邊",15,1
"307","關",64,1
"308","難",15,1
"309","類",27,1
"310","覺",31,1
"311","議",31,1
"312","續",10,1
"313","聽",28,1
"314","讀",46,1
"315","驗",65,1
"316","體",12,1
"317","讓",12,1
"318","一下",33,2
"319","一年",10,2
"320","一次",14,2
"321","一個",20,2
"322","一點",12,2
"323","了解",13,2
"324","上大",10,2
"325","上中",10,2
"326","上的",18,2
"327","上課",10,2
"328","也不",13,2
"329","也可",10,2
"330","也有",11,2
"331","也沒",13,2
"332","也是",15,2
"333","大一",10,2
"334","大二",13,2
"335","大三",16,2
"336","大大",49,2
"337","大的",23,2
"338","大概",22,2
"339","大資",16,2
"340","大學",49,2
"341","小弟",66,2
"342","工作",43,2
"343","工所",11,2
"344","工程",10,2
"345","己的",12,2
"346","已經",20,2
"347","不太",21,2
"348","不知",29,2
"349","不會",19,2
"350","不過",23,2
"351","中山",25,2
"352","中央",29,2
"353","中正",33,2
"354","之前",10,2
"355","之後",13,2
"356","之類",10,2
"357","什麼",32,2
"358","今年",27,2
"359","內容",15,2
"360","分享",13,2
"361","化工",10,2
"362","化學",17,2
"363","文學",12,2
"364","方向",10,2
"365","方面",25,2
"366","比較",56,2
"367","主要",13,2
"368","以下",11,2
"369","以想",10,2
"370","出來",13,2
"371","北大",13,2
"372","北科",21,2
"373","去年",10,2
"374","可能",18,2
"375","台大",43,2
"376","台科",20,2
"377","由於",16,2
"378","甲組",11,2
"379","目前",71,2
"380","目標",12,2
"381","交大",14,2
"382","光電",17,2
"383","同學",10,2
"384","因為",39,2
"385","在職",10,2
"386","多益",10,2
"387","好的",10,2
"388","好像",27,2
"389","成大",44,2
"390","成績",22,2
"391","有一",16,2
"392","有什",10,2
"393","有沒",24,2
"394","有幸",10,2
"395","有推",11,2
"396","有機",19,2
"397","有興",16,2
"398","有點",16,2
"399","老師",81,2
"400","考上",14,2
"401","考試",35,2
"402","考慮",20,2
"403","似乎",11,2
"404","位大",29,2
"405","位前",14,2
"406","位教",10,2
"407","希望",50,2
"408","我的",17,2
"409","我是",13,2
"410","找教",17,2
"411","材料",19,2
"412","沒有",68,2
"413","私立",10,2
"414","究所",36,2
"415","系排",13,2
"416","系統",16,2
"417","來的",13,2
"418","其實",12,2
"419","到的",11,2
"420","取生",10,2
"421","所的",15,2
"422","於是",10,2
"423","明年",10,2
"424","朋友",20,2
"425","板上",15,2
"426","爬文",13,2
"427","版上",25,2
"428","版友",10,2
"429","的大",11,2
"430","的老",13,2
"431","的前",12,2
"432","的研",12,2
"433","的時",11,2
"434","的問",13,2
"435","的情",12,2
"436","的教",12,2
"437","的話",21,2
"438","的資",12,2
"439","的課",17,2
"440","的學",30,2
"441","直接",17,2
"442","知道",57,2
"443","長姐",14,2
"444","非常",18,2
"445","前輩",26,2
"446","建議",27,2
"447","很多",15,2
"448","怎麼",15,2
"449","指導",10,2
"450","是不",14,2
"451","是在",11,2
"452","是有",19,2
"453","是否",22,2
"454","是想",11,2
"455","相關",31,2
"456","看到",14,2
"457","研究",54,2
"458","研所",23,2
"459","科系",14,2
"460","背景",10,2
"461","英文",13,2
"462","計算",13,2
"463","重考",16,2
"464","面的",13,2
"465","面試",10,2
"466","個人",10,2
"467","家好",19,2
"468","時候",13,2
"469","時間",15,2
"470","校名",10,2
"471","校的",12,2
"472","班排",10,2
"473","真的",20,2
"474","財金",15,2
"475","問一",12,2
"476","問各",16,2
"477","問問",13,2
"478","問題",29,2
"479","國立",12,2
"480","專題",14,2
"481","情況",14,2
"482","授的",11,2
"483","推甄",72,2
"484","推薦",27,2
"485","教授",92,2
"486","教學",10,2
"487","望有",10,2
"488","清大",12,2
"489","現在",27,2
"490","畢業",50,2
"491","第一",13,2
"492","統計",16,2
"493","習班",13,2
"494","設計",10,2
"495","這兩",13,2
"496","這個",13,2
"497","這幾",10,2
"498","這樣",25,2
"499","部分",15,2
"500","都是",17,2
"501","麻煩",12,2
"502","備上",27,2
"503","備取",38,2
"504","幾位",11,2
"505","最近",23,2
"506","然後",11,2
"507","發現",15,2
"508","程式",12,2
"509","開始",14,2
"510","想知",12,2
"511","想要",10,2
"512","想問",22,2
"513","想請",47,2
"514","意見",14,2
"515","感謝",34,2
"516","感覺",10,2
"517","會不",12,2
"518","會有",11,2
"519","準備",33,2
"520","經驗",30,2
"521","補習",19,2
"522","資工",30,2
"523","資料",21,2
"524","資訊",23,2
"525","資管",14,2
"526","較好",13,2
"527","過一",10,2
"528","電子",14,2
"529","電機",12,2
"530","實習",12,2
"531","實驗",35,2
"532","對於",11,2
"533","碩士",15,2
"534","算機",10,2
"535","管所",12,2
"536","管理",10,2
"537","需要",16,2
"538","領域",17,2
"539","課程",16,2
"540","請益",116,2
"541","請問",71,2
"542","請教",14,2
"543","論文",14,2
"544","學分",13,2
"545","學生",21,2
"546","學長",33,2
"547","學校",43,2
"548","學期",11,2
"549","機械",15,2
"550","機會",26,2
"551","興趣",21,2
"552","選擇",19,2
"553","幫忙",16,2
"554","應該",34,2
"555","環工",14,2
"556","薦的",10,2
"557","謝大",17,2
"558","謝各",13,2
"559","謝謝",64,2
"560","還有",27,2
"561","還沒",14,2
"562","還是",29,2
"563","雖然",13,2
"564","證照",12,2
"565","關於",14,2
"566","關的",10,2
"567","覺得",20,2
"568","驗室",32,2
"569","大家好",19,3
"570","大資工",10,3
"571","不知道",22,3
"572","比較好",13,3
"573","各位大",29,3
"574","各位前",14,3
"575","有什麼",10,3
"576","有沒有",24,3
"577","有機會",15,3
"578","有興趣",16,3
"579","自己的",12,3
"580","位大大",26,3
"581","位前輩",14,3
"582","位教授",10,3
"583","希望有",10,3
"584","找教授",17,3
"585","所以想",10,3
"586","的老師",10,3
"587","的研究",10,3
"588","的時候",11,3
"589","的問題",13,3
"590","的學校",13,3
"591","相關的",10,3
"592","研究所",36,3
"593","計算機",10,3
"594","問一下",10,3
"595","問各位",16,3
"596","推薦的",10,3
"597","教授的",11,3
"598","想知道",12,3
"599","想請問",39,3
"600","會不會",10,3
"601","補習班",12,3
"602","實驗室",32,3
"603","請問各",14,3
"604","學長姐",14,3
"605","謝大家",11,3
"606","謝各位",13,3
"607","謝謝大",15,3
"608","各位大大",26,4
"609","各位前輩",14,4
"610","請問各位",14,4
"611","謝謝大家",10,4
