"","word","sum","wordnum"
"209","辦",12,1
"210","選",10,1
"211","錄",12,1
"212","壓",14,1
"213","幫",14,1
"214","應",34,1
"215","總",10,1
"216","薪",12,1
"217","謝",16,1
"218","還",84,1
"219","點",42,1
"220","禮",10,1
"221","翻",10,1
"222","職",18,1
"223","離",12,1
"224","題",82,1
"225","額",10,1
"226","證",12,1
"227","願",12,1
"228","類",14,1
"229","覺",44,1
"230","續",12,1
"231","聽",18,1
"232","讀",36,1
"233","體",10,1
"234","讓",28,1
"235","一下",18,2
"236","一直",12,2
"237","一個",22,2
"238","一起",22,2
"239","一間",10,2
"240","一樣",14,2
"241","一點",14,2
"242","一題",10,2
"243","人數",28,2
"244","下載",14,2
"245","大考",10,2
"246","大的",10,2
"247","大資",10,2
"248","小弟",16,2
"249","己的",12,2
"250","已經",12,2
"251","不知",12,2
"252","不要",18,2
"253","不會",20,2
"254","中山",10,2
"255","中央",14,2
"256","中正",12,2
"257","什麼",18,2
"258","今天",14,2
"259","今年",24,2
"260","天中",12,2
"261","心中",10,2
"262","加油",50,2
"263","去年",10,2
"264","台大",42,2
"265","台南",10,2
"266","台科",12,2
"267","四大",10,2
"268","正取",18,2
"269","同學",14,2
"270","因為",10,2
"271","在職",14,2
"272","好像",10,2
"273","年考",14,2
"274","成大",12,2
"275","有人",16,2
"276","老師",14,2
"277","考上",22,2
"278","考古",10,2
"279","考台",10,2
"280","考生",32,2
"281","考完",10,2
"282","考的",10,2
"283","考前",10,2
"284","考場",10,2
"285","考試",56,2
"286","努力",22,2
"287","希望",22,2
"288","我是",10,2
"289","我們",12,2
"290","沒有",30,2
"291","究所",14,2
"292","其實",10,2
"293","取生",16,2
"294","所的",10,2
"295","放棄",22,2
"296","明天",34,2
"297","朋友",14,2
"298","的人",32,2
"299","的大",10,2
"300","的考",22,2
"301","的努",10,2
"302","的學",14,2
"303","的題",14,2
"304","知道",10,2
"305","後一",10,2
"306","後的",10,2
"307","怎麼",18,2
"308","是有",10,2
"309","是要",10,2
"310","是想",10,2
"311","研究",16,2
"312","要去",10,2
"313","要考",16,2
"314","計下",12,2
"315","計算",10,2
"316","個月",12,2
"317","倒數",12,2
"318","家加",28,2
"319","家都",18,2
"320","家覺",10,2
"321","時間",18,2
"322","書會",12,2
"323","真的",22,2
"324","祝大",12,2
"325","祝各",14,2
"326","祝福",12,2
"327","起集",10,2
"328","救救",12,2
"329","現在",12,2
"330","理想",10,2
"331","畢業",10,2
"332","第一",18,2
"333","統計",12,2
"334","連結",12,2
"335","部分",10,2
"336","都考",10,2
"337","都沒",10,2
"338","麻煩",12,2
"339","備取",26,2
"340","剩下",10,2
"341","報名",10,2
"342","最後",26,2
"343","閒聊",100,2
"344","集氣",32,2
"345","順利",16,2
"346","想要",12,2
"347","感覺",10,2
"348","試順",10,2
"349","資工",20,2
"350","載連",12,2
"351","需要",10,2
"352","數統",12,2
"353","學校",22,2
"354","錄取",12,2
"355","應該",14,2
"356","還有",14,2
"357","還是",18,2
"358","題目",26,2
"359","覺得",30,2
"360","讀書",24,2
"361","人數統",12,3
"362","下載連",12,3
"363","大家加",28,3
"364","大家都",18,3
"365","大家覺",10,3
"366","大資工",10,3
"367","年考生",10,3
"368","考試順",10,3
"369","自己的",12,3
"370","的努力",10,3
"371","的題目",14,3
"372","研究所",14,3
"373","計下載",12,3
"374","家加油",28,3
"375","家覺得",10,3
"376","祝大家",12,3
"377","祝各位",14,3
"378","起集氣",10,3
"379","統計下",12,3
"380","備取生",16,3
"381","最後一",10,3
"382","試順利",10,3
"383","載連結",12,3
"384","數統計",12,3
"385","讀書會",12,3
"386","人數統計",12,4
"387","下載連結",12,4
"388","大家加油",28,4
"389","大家覺得",10,4
"390","考試順利",10,4
"391","計下載連",12,4
"392","統計下載",12,4
"393","數統計下",12,4
"394","人數統計下",12,5
"395","計下載連結",12,5
"396","統計下載連",12,5
"397","數統計下載",12,5
"398","人數統計下載",12,6
"399","統計下載連結",12,6
"400","數統計下載連",12,6
"401","人數統計下載連",12,7
"402","數統計下載連結",12,7
"403","人數統計下載連結",12,8
