"","word","sum","wordnum"
"311","版上",11,2
"312","的人",12,2
"313","的是",10,2
"314","的話",15,2
"315","的學",11,2
"316","知道",30,2
"317","建議",16,2
"318","很多",15,2
"319","怎麼",21,2
"320","政大",15,2
"321","是不",15,2
"322","看到",10,2
"323","研究",64,2
"324","研所",13,2
"325","英文",15,2
"326","面試",22,2
"327","家好",13,2
"328","家都",11,2
"329","時間",16,2
"330","真的",28,2
"331","討論",105,2
"332","啊啊",12,2
"333","問一",12,2
"334","問問",10,2
"335","問題",21,2
"336","推甄",13,2
"337","推薦",15,2
"338","教授",53,2
"339","清大",20,2
"340","現在",12,2
"341","畢業",16,2
"342","第一",19,2
"343","組正",22,2
"344","組備",12,2
"345","統計",14,2
"346","這兩",11,2
"347","這個",13,2
"348","這樣",33,2
"349","都是",18,2
"350","備取",37,2
"351","報到",11,2
"352","暑假",11,2
"353","最近",10,2
"354","開始",15,2
"355","想問",13,2
"356","想請",17,2
"357","感謝",10,2
"358","感覺",22,2
"359","準備",17,2
"360","資工",20,2
"361","資管",14,2
"362","電子",13,2
"363","電機",15,2
"364","實驗",18,2
"365","碩士",11,2
"366","需要",11,2
"367","課程",13,2
"368","請問",33,2
"369","論文",11,2
"370","學生",25,2
"371","學校",27,2
"372","選擇",12,2
"373","應該",24,2
"374","環工",39,2
"375","謝大",13,2
"376","謝謝",31,2
"377","還有",11,2
"378","還是",27,2
"379","題目",16,2
"380","關於",17,2
"381","覺得",28,2
"382","驗室",10,2
"383","大家好",13,3
"384","大家都",11,3
"385","大環工",25,3
"386","工乙組",16,3
"387","工甲組",17,3
"388","不知道",19,3
"389","甲組正",13,3
"390","各位大",13,3
"391","成大環",19,3
"392","有沒有",15,3
"393","位大大",13,3
"394","研究生",14,3
"395","研究所",38,3
"396","組正取",22,3
"397","組備取",12,3
"398","想請問",13,3
"399","實驗室",10,3
"400","環工乙",16,3
"401","環工甲",18,3
"402","謝大家",13,3
"403","謝謝大",10,3
"404","大環工乙",11,4
"405","大環工甲",12,4
"406","工甲組正",13,4
"407","甲組正取",13,4
"408","各位大大",12,4
"409","成大環工",19,4
"410","環工乙組",16,4
"411","環工甲組",17,4
"412","謝謝大家",10,4
"413","大環工乙組",11,5
"414","大環工甲組",11,5
"415","工甲組正取",13,5
"416","成大環工甲",10,5
"417","環工甲組正",13,5
"418","成大環工甲組",10,6
"419","環工甲組正取",13,6
